The usage of ZAI and ZHENGZAI in classical Chinese and modern Chinese,,,
Verbs,Time,ZAI,ZHENGZAI
谈工作,modern Chinese（1920-2020）,0,1
谈影片上的故事,modern Chinese（1920-2020）,1,0
谈心,modern Chinese（1920-2020）,2,2
谈恋爱,modern Chinese（1920-2020）,5,1
谈情说爱,modern Chinese（1920-2020）,1,0
谈我打得多么好,modern Chinese（1920-2020）,1,0
谈枣庄杀鬼子、夺枪的故事,modern Chinese（1920-2020）,1,0
谈死,modern Chinese（1920-2020）,1,0
谈火把节留下来的值得纪念的回忆,modern Chinese（1920-2020）,1,0
谈爱,modern Chinese（1920-2020）,1,0
谈男女大防,modern Chinese（1920-2020）,1,0
谈着,modern Chinese（1920-2020）,2,1
谈着什么,modern Chinese（1920-2020）,1,1
谈着他在鲁南看过的话剧《第五纵队》的内容,modern Chinese（1920-2020）,0,1
谈着党务上的问题,modern Chinese（1920-2020）,0,1
谈着关于杨军的事情,modern Chinese（1920-2020）,0,1
谈着发财的门径,modern Chinese（1920-2020）,1,0
谈着她对我奶奶的无限崇拜,modern Chinese（1920-2020）,1,0
谈着生活问题、思想问题,modern Chinese（1920-2020）,1,0
谈着话,modern Chinese（1920-2020）,1,1
谈笑,modern Chinese（1920-2020）,5,3
谈笑吃酒,modern Chinese（1920-2020）,0,1
谈药学里一个很重要的一个特点,modern Chinese（1920-2020）,1,0
谈规划,modern Chinese（1920-2020）,1,0
谈论,modern Chinese（1920-2020）,3,3
谈论“人”,modern Chinese（1920-2020）,1,0
谈论“北大荒”正经历着的巨大变革,modern Chinese（1920-2020）,1,0
谈论一本刚看过的对我国目前经济形势及未来发展趋势进行评估的书,modern Chinese（1920-2020）,0,1
谈论些什么,modern Chinese（1920-2020）,1,0
谈论什么,modern Chinese（1920-2020）,3,0
谈论什么事,modern Chinese（1920-2020）,0,1
谈论军国大计,modern Chinese（1920-2020）,0,1
谈论她的事情,modern Chinese（1920-2020）,2,0
谈论她的嗣子脾气古怪,modern Chinese（1920-2020）,0,1
谈论学习与争红旗的计划,modern Chinese（1920-2020）,1,0
谈论少爷的病,modern Chinese（1920-2020）,0,1
谈论强台风“妮妲”,modern Chinese（1920-2020）,1,0
谈论我,modern Chinese（1920-2020）,0,1
谈论我和奥尼尔,modern Chinese（1920-2020）,1,0
谈论我和我的二妹利狄亚,modern Chinese（1920-2020）,1,0
谈论房子,modern Chinese（1920-2020）,1,0
谈论政治,modern Chinese（1920-2020）,1,0
谈论救亡问题,modern Chinese（1920-2020）,1,0
谈论时局,modern Chinese（1920-2020）,2,0
谈论村里的账,modern Chinese（1920-2020）,0,1
谈论田地上的事情,modern Chinese（1920-2020）,1,0
谈论着,modern Chinese（1920-2020）,2,1
谈论着今天的晚会,modern Chinese（1920-2020）,1,0
谈论着农业合作化运动高潮的到来,modern Chinese（1920-2020）,1,0
谈论着近来的满洲动静,modern Chinese（1920-2020）,1,0
谈论种植、庄稼,modern Chinese（1920-2020）,1,0
谈论织毛衣的事,modern Chinese（1920-2020）,0,1
谈论经济大转型,modern Chinese（1920-2020）,0,1
谈论连长太太的事情,modern Chinese（1920-2020）,1,0
谈论通信班长的问题,modern Chinese（1920-2020）,0,1
谈论那本书的印象,modern Chinese（1920-2020）,1,0
谈论重要题目,modern Chinese（1920-2020）,0,1
谈论陈家的事情,modern Chinese（1920-2020）,1,0
谈论雾霾这个话题,modern Chinese（1920-2020）,1,0
谈论颂莲让雁儿吞草纸的事情,modern Chinese（1920-2020）,1,0
谈话,modern Chinese（1920-2020）,22,12
谈起你,modern Chinese（1920-2020）,1,0
谈这方面的合作,modern Chinese（1920-2020）,1,0
谈那种可以说是……就是整个社会意义，情感上阴阳和谐的问题,modern Chinese（1920-2020）,1,0
谈重要的事,modern Chinese（1920-2020）,1,0
谈钱,modern Chinese（1920-2020）,1,0
谈闲话,modern Chinese（1920-2020）,3,0
谈鸣凤的事情,modern Chinese（1920-2020）,1,0
谋取我的霸业,modern Chinese（1920-2020）,1,0
谋取非洲的沿海设施,modern Chinese（1920-2020）,0,1
谋求东南亚的霸权,modern Chinese（1920-2020）,0,1
谋求和越南关系正常化,modern Chinese（1920-2020）,0,1
谋求增进国家独立地位,modern Chinese（1920-2020）,0,1
谋求把重庆和延安部控制在手里的办法,modern Chinese（1920-2020）,1,0
谋求进一步扩大,modern Chinese（1920-2020）,0,1
谛听喇叭花跟他说话,modern Chinese（1920-2020）,1,0
谛听海的秘密,modern Chinese（1920-2020）,1,0
谢蚕花太子,modern Chinese（1920-2020）,0,1
谦让,modern Chinese（1920-2020）,1,0
谩骂,modern Chinese（1920-2020）,1,0
谴责印度外交部国务部长梅农夫人,modern Chinese（1920-2020）,1,0
谴责古巴对别国的武装干涉,modern Chinese（1920-2020）,0,1
豫备功课,modern Chinese（1920-2020）,0,1
负责,modern Chinese（1920-2020）,1,0
负责修筑,modern Chinese（1920-2020）,0,1
负隅顽抗,modern Chinese（1920-2020）,2,0
贡献出他们的才能和智慧,modern Chinese（1920-2020）,0,1
贡献力量,modern Chinese（1920-2020）,1,0
贡献自己的力量,modern Chinese（1920-2020）,0,1
贡献芳香的花,modern Chinese（1920-2020）,1,0
责备丈夫,modern Chinese（1920-2020）,1,0
责备他,modern Chinese（1920-2020）,2,0
责备他到襄阳后不迅速进兵,modern Chinese（1920-2020）,1,0
责备他怕死,modern Chinese（1920-2020）,1,0
责备兄弟,modern Chinese（1920-2020）,1,0
责备她,modern Chinese（1920-2020）,1,0
责备她底心爱的孩子,modern Chinese（1920-2020）,1,0
责备她那次不该挺身而出,modern Chinese（1920-2020）,1,0
责备我,modern Chinese（1920-2020）,2,0
责备燕西,modern Chinese（1920-2020）,2,0
责备着自己,modern Chinese（1920-2020）,1,0
责备自己,modern Chinese（1920-2020）,2,0
责备自己的失职,modern Chinese（1920-2020）,0,1
责怪自己,modern Chinese（1920-2020）,1,0
责问历史,modern Chinese（1920-2020）,1,0
责骂他,modern Chinese（1920-2020）,1,0
责骂克定,modern Chinese（1920-2020）,1,0
败北,modern Chinese（1920-2020）,0,1
败坏楚王庄的风气,modern Chinese（1920-2020）,1,0
败她的家,modern Chinese（1920-2020）,1,0
质疑,modern Chinese（1920-2020）,1,0
质问,modern Chinese（1920-2020）,1,1
质问那一江的流水道,modern Chinese（1920-2020）,1,0
贬值,modern Chinese（1920-2020）,1,0
购买其他两幢大房子,modern Chinese（1920-2020）,1,0
购买着筷子与分头簪,modern Chinese（1920-2020）,1,0
购置热水,modern Chinese（1920-2020）,1,0
购运药品,modern Chinese（1920-2020）,0,1
贯彻党的十四届六中全会精神,modern Chinese（1920-2020）,0,1
贯彻十一大路线、深入开展三大革命运动、为在本世纪内实现四个现代化而斗争,modern Chinese（1920-2020）,0,1
贯彻十一届三中全会精神,modern Chinese（1920-2020）,0,1
贯彻着以宪法为核心的依宪治国、依宪执政,modern Chinese（1920-2020）,1,0
贯彻群众路线大力进行整改,modern Chinese（1920-2020）,0,1
贯彻落实,modern Chinese（1920-2020）,0,1
贯彻落实新发展理念,modern Chinese（1920-2020）,0,1
贯彻落实科学发展观,modern Chinese（1920-2020）,0,4
贯彻落实这一方针,modern Chinese（1920-2020）,0,1
贴春联,modern Chinese（1920-2020）,0,1
贴金,modern Chinese（1920-2020）,1,0
赌博,modern Chinese（1920-2020）,1,0
赌咒发誓,modern Chinese（1920-2020）,1,0
赌气,modern Chinese（1920-2020）,6,0
赌牌九,modern Chinese（1920-2020）,1,0
赏鉴两枚戒指,modern Chinese（1920-2020）,1,0
赏鉴这王瓜,modern Chinese（1920-2020）,1,0
赏鉴那纸扎铺新糊成的三楼三底外带后花园的一座大冥屋,modern Chinese（1920-2020）,0,1
赓续着共产党人的信仰和知识分子的担当,modern Chinese（1920-2020）,1,0
赔本赚吆喝,modern Chinese（1920-2020）,1,0
赚钱,modern Chinese（1920-2020）,3,0
赛跑,modern Chinese（1920-2020）,4,1
赞叹它们的完善,modern Chinese（1920-2020）,1,0
赞咏“运大思者”敢于踏上被世人误解为“大迷途”的道路,modern Chinese（1920-2020）,1,0
赞扬着,modern Chinese（1920-2020）,1,0
赞美他,modern Chinese（1920-2020）,1,0
赞美她的容貌,modern Chinese（1920-2020）,1,0
赞颂她的威力,modern Chinese（1920-2020）,1,0
赞颂着毛主席的好战士,modern Chinese（1920-2020）,1,0
赢利,modern Chinese（1920-2020）,1,0
赢得同情,modern Chinese（1920-2020）,0,1
走,modern Chinese（1920-2020）,29,6
走上主席台,modern Chinese（1920-2020）,0,1
走上具有自己特色的发展道路,modern Chinese（1920-2020）,0,1
走上国家建设工作岗位,modern Chinese（1920-2020）,0,1
走下坡路,modern Chinese（1920-2020）,2,1
走入百姓家,modern Chinese（1920-2020）,0,1
走全盘西化的路,modern Chinese（1920-2020）,1,0
走出一条计划生育的行政管理与群众工作相结合，人口与经济、社会、环境、资源协调发展的新路子,modern Chinese（1920-2020）,0,1
走出地震的阴影,modern Chinese（1920-2020）,0,1
走出来,modern Chinese（1920-2020）,0,1
走出粮食供应丰富期,modern Chinese（1920-2020）,0,1
走到另一个相同的时代,modern Chinese（1920-2020）,1,0
走动,modern Chinese（1920-2020）,8,0
走去,modern Chinese（1920-2020）,2,2
走向受奴役和丧失独立,modern Chinese（1920-2020）,1,0
走向国际,modern Chinese（1920-2020）,0,1
走向大治,modern Chinese（1920-2020）,1,0
走向奠边府,modern Chinese（1920-2020）,0,1
走向它的毁灭,modern Chinese（1920-2020）,0,1
走向市场经济,modern Chinese（1920-2020）,0,1
走向彻底失败,modern Chinese（1920-2020）,0,1
走向成熟,modern Chinese（1920-2020）,0,1
走向未来,modern Chinese（1920-2020）,0,1
走向末日,modern Chinese（1920-2020）,0,2
走向枯竭,modern Chinese（1920-2020）,0,1
走向死亡,modern Chinese（1920-2020）,2,0
走向毁灭的世界,modern Chinese（1920-2020）,0,1
走向灾难,modern Chinese（1920-2020）,0,1
走向独立发展的道路,modern Chinese（1920-2020）,1,0
走向真正的和平,modern Chinese（1920-2020）,1,0
走向终结,modern Chinese（1920-2020）,0,1
走向衰退,modern Chinese（1920-2020）,1,0
走向解放和独立,modern Chinese（1920-2020）,1,0
走向辉煌,modern Chinese（1920-2020）,0,1
走向那个最后的未知,modern Chinese（1920-2020）,0,1
走商业化道路,modern Chinese（1920-2020）,1,0
走希特勒侵略老路,modern Chinese（1920-2020）,0,1
走希特勒的老路,modern Chinese（1920-2020）,0,1
走平衡木,modern Chinese（1920-2020）,1,0
走我的路,modern Chinese（1920-2020）,1,0
走投无路,modern Chinese（1920-2020）,0,4
走村串寨,modern Chinese（1920-2020）,1,0
走来,modern Chinese（1920-2020）,0,2
走来走去,modern Chinese（1920-2020）,3,0
走着,modern Chinese（1920-2020）,3,6
走着一条笔直的道路,modern Chinese（1920-2020）,1,0
走着爬动着,modern Chinese（1920-2020）,0,1
走着那些路,modern Chinese（1920-2020）,1,0
走签字流程,modern Chinese（1920-2020）,0,1
走自己的必由之路,modern Chinese（1920-2020）,1,0
走路,modern Chinese（1920-2020）,3,4
走路，放羊,modern Chinese（1920-2020）,1,0
走过场,modern Chinese（1920-2020）,1,0
走过来,modern Chinese（1920-2020）,0,1
走进普通人的日常生活,modern Chinese（1920-2020）,0,1
走黑运,modern Chinese（1920-2020）,1,0
赴什么庆祝宴会,modern Chinese（1920-2020）,1,0
赴难援孙,modern Chinese（1920-2020）,1,0
赶,modern Chinese（1920-2020）,2,0
赶上,modern Chinese（1920-2020）,0,1
赶上经济恢复,modern Chinese（1920-2020）,0,1
赶修被拆毁的铁道,modern Chinese（1920-2020）,0,1
赶借外债,modern Chinese（1920-2020）,0,1
赶写一篇论文,modern Chinese（1920-2020）,0,1
赶写这部著作,modern Chinese（1920-2020）,1,0
赶制红灯笼,modern Chinese（1920-2020）,0,1
赶办十多年来第一回的征信录,modern Chinese（1920-2020）,0,1
赶回家,modern Chinese（1920-2020）,0,1
赶场,modern Chinese（1920-2020）,1,0
赶工,modern Chinese（1920-2020）,1,0
赶往那个地方,modern Chinese（1920-2020）,0,1
赶快警戒,modern Chinese（1920-2020）,1,0
赶我走,modern Chinese（1920-2020）,1,0
赶时髦,modern Chinese（1920-2020）,1,0
赶来,modern Chinese（1920-2020）,1,1
赶筑,modern Chinese（1920-2020）,0,1
赶筑防御工事,modern Chinese（1920-2020）,0,1
赶织各种美丽图案的织品,modern Chinese（1920-2020）,0,1
赶缫抛售出去的期货,modern Chinese（1920-2020）,0,1
赶装,modern Chinese（1920-2020）,1,0
赶路,modern Chinese（1920-2020）,1,1
赶运,modern Chinese（1920-2020）,1,0
赶骡子运盐,modern Chinese（1920-2020）,0,1
起伏,modern Chinese（1920-2020）,3,0
起伏着,modern Chinese（1920-2020）,4,0
起作用,modern Chinese（1920-2020）,11,0
起变化,modern Chinese（1920-2020）,0,2
起古巴人的作用,modern Chinese（1920-2020）,0,1
起哄,modern Chinese（1920-2020）,1,0
起哄、鼓掌,modern Chinese（1920-2020）,1,0
起效,modern Chinese（1920-2020）,0,1
起来,modern Chinese（1920-2020）,0,1
起来斗争,modern Chinese（1920-2020）,0,1
起步,modern Chinese（1920-2020）,1,1
起步发展,modern Chinese（1920-2020）,0,1
起步探索,modern Chinese（1920-2020）,0,2
起火,modern Chinese（1920-2020）,1,1
起着变化,modern Chinese（1920-2020）,1,1
起着根本的变化,modern Chinese（1920-2020）,0,1
起破坏作用,modern Chinese（1920-2020）,1,0
起糊涂心事,modern Chinese（1920-2020）,1,0
起网,modern Chinese（1920-2020）,0,1
起草,modern Chinese（1920-2020）,0,2
"起草增加司
法经费案",modern Chinese（1920-2020）,0,1
起草法官法,modern Chinese（1920-2020）,0,1
起落,modern Chinese（1920-2020）,1,0
起货,modern Chinese（1920-2020）,0,1
起身离去,modern Chinese（1920-2020）,0,2
起雾,modern Chinese（1920-2020）,1,0
起飞,modern Chinese（1920-2020）,1,0
超越,modern Chinese（1920-2020）,1,0
超越‘星环”号,modern Chinese（1920-2020）,1,0
越变越小,modern Chinese（1920-2020）,0,1
越过中印边界，渗入到中国军队的后面,modern Chinese（1920-2020）,1,0
越过鱼钩地区的斯努和棉末进行扩张,modern Chinese（1920-2020）,0,1
趋向千篇一律,modern Chinese（1920-2020）,0,1
趋向炎热,modern Chinese（1920-2020）,1,1
趋稳,modern Chinese（1920-2020）,1,0
趋紧,modern Chinese（1920-2020）,1,0
跃着泥蹄,modern Chinese（1920-2020）,1,0
跃跃欲试,modern Chinese（1920-2020）,1,0
跃进,modern Chinese（1920-2020）,8,1
跋涉,modern Chinese（1920-2020）,1,1
跌落,modern Chinese（1920-2020）,1,0
跑,modern Chinese（1920-2020）,15,2
跑上台阶,modern Chinese（1920-2020）,0,1
跑步,modern Chinese（1920-2020）,0,1
跑着,modern Chinese（1920-2020）,3,0
跑碴什么是非,modern Chinese（1920-2020）,1,0
跑运销,modern Chinese（1920-2020）,0,1
跑追,modern Chinese（1920-2020）,1,0
跟她,modern Chinese（1920-2020）,1,0
跟我过不去,modern Chinese（1920-2020）,1,0
跟着他,modern Chinese（1920-2020）,1,0
跟着自己,modern Chinese（1920-2020）,1,0
跟踪我,modern Chinese（1920-2020）,4,0
跟踪自己的哥哥,modern Chinese（1920-2020）,1,0
跟进,modern Chinese（1920-2020）,1,0
跟随着她,modern Chinese（1920-2020）,1,0
跪着,modern Chinese（1920-2020）,2,0
跳,modern Chinese（1920-2020）,31,0
跳个不停,modern Chinese（1920-2020）,1,0
跳动,modern Chinese（1920-2020）,27,0
跳动着,modern Chinese（1920-2020）,3,0
跳着,modern Chinese（1920-2020）,10,0
跳着大刀舞,modern Chinese（1920-2020）,1,0
